id_cliente,categoria_h,bloque_analitico,frequency_current,frequency_baseline,volume_units_current,volume_units_baseline,volume_eur_current,volume_eur_baseline,n_skus_current,n_skus_baseline,recency_days,potencial_h,share_of_potential,segment
1000075908,Categoria T1,Productos Técnicos,0.0,2.0,0.0,1.0,0.0,909.6894,0.0,2.0,623,0.0,,churn_risk_silent
1000075930,Categoria C1,Commodities,2.0,2.0,40.0,40.0,3782.7893999999997,3726.866,1.0,1.0,171,2223.12,1.7015677966101694,loyal
1000075930,Categoria C2,Commodities,1.0,1.0,6.0,6.0,567.0840000000001,410.2724,1.0,2.0,333,12183.2,0.04654639175257732,marginal
1000075946,Categoria C1,Commodities,1.0,1.0,6.0,6.0,663.8588000000001,719.9392,2.0,2.0,68,1802.36,0.36832752613240427,loyal
1000075961,Categoria C1,Commodities,0.0,1.0,0.0,6.0,0.0,516.0276,0.0,2.0,392,3410.04,0.0,churn_risk_silent
1000075961,Categoria C2,Commodities,0.0,2.0,0.0,24.0,0.0,969.004,0.0,2.0,392,15539.86,0.0,churn_risk_silent
1000075968,Categoria C1,Commodities,1.0,1.0,1.0,20.0,183.219,1328.534,1.0,2.0,341,1802.36,0.10165505226480837,churn_risk_dropping
1000075976,Categoria C1,Commodities,4.0,0.0,21.0,0.0,2480.4116,0.0,2.0,0.0,39,3410.04,0.7273848987108655,loyal
1000075981,Categoria C1,Commodities,5.0,3.0,65.0,47.0,5723.5606,4042.2162000000003,4.0,1.0,27,2223.12,2.5745621468926556,loyal
1000075981,Categoria T1,Productos Técnicos,6.0,9.0,28.0,38.0,11359.3896,13324.747,3.0,3.0,13,0.0,,unknown_potential
1000075995,Categoria C1,Commodities,1.0,1.0,6.0,15.0,566.4874,1118.2168000000001,2.0,3.0,49,2223.12,0.25481638418079094,promiscuous
1000075995,Categoria T1,Productos Técnicos,9.0,7.0,21.0,10.0,6035.6138,2351.4518000000003,2.0,1.0,38,0.0,,unknown_potential
1000076045,Categoria C1,Commodities,1.0,1.0,10.0,10.0,821.0472,757.9331999999999,2.0,2.0,194,3410.04,0.24077348066298343,promiscuous
1000076050,Categoria T1,Productos Técnicos,0.0,1.0,0.0,15.0,0.0,6517.07,0.0,4.0,389,0.0,,churn_risk_silent
1000076071,Categoria C1,Commodities,1.0,1.0,15.0,15.0,1328.7852,963.7602,1.0,2.0,172,2223.12,0.5977118644067797,loyal
1000076071,Categoria C2,Commodities,1.0,1.0,24.0,24.0,1113.0672,1572.7632,1.0,1.0,33,1086.44,1.024508670520231,loyal
1000076080,Categoria C1,Commodities,1.0,1.0,20.0,18.0,1570.0628000000002,1417.553,3.0,3.0,103,3410.04,0.4604235727440148,loyal
1000076082,Categoria C1,Commodities,1.0,1.0,15.0,15.0,1461.67,1311.578,1.0,1.0,243,3410.04,0.4286372007366483,loyal
1000076085,Categoria T1,Productos Técnicos,0.0,2.0,0.0,16.0,0.0,9559.9498,0.0,4.0,399,0.0,,churn_risk_silent
1000076092,Categoria T1,Productos Técnicos,2.0,1.0,2.0,1.0,1855.8028,645.3642,1.0,1.0,38,0.0,,unknown_potential
1000076102,Categoria C1,Commodities,1.0,1.0,15.0,15.0,1466.1916,1397.5826,2.0,1.0,18,2223.12,0.6595197740112995,loyal
1000076107,Categoria C2,Commodities,3.0,5.0,9.0,18.0,878.9802,1769.3900000000003,1.0,1.0,12,24787.16,0.03546110970357233,churn_risk_dropping
1000076107,Categoria T1,Productos Técnicos,1.0,1.0,3.0,1.0,1088.1042,540.4254000000001,2.0,1.0,346,0.0,,unknown_potential
1000076111,Categoria C1,Commodities,2.0,1.0,18.0,15.0,1977.0068,1290.069,2.0,2.0,199,2223.12,0.8892937853107346,loyal
1000076117,Categoria T1,Productos Técnicos,7.0,6.0,76.0,62.0,22971.9888,18074.185400000002,2.0,2.0,60,0.0,,unknown_potential
1000076129,Categoria C1,Commodities,2.0,0.0,30.0,0.0,2643.5032,0.0,3.0,0.0,7,1802.36,1.4666898954703833,loyal
1000076143,Categoria T1,Productos Técnicos,0.0,1.0,0.0,1.0,0.0,889.4678,0.0,1.0,444,0.0,,churn_risk_silent
1000076144,Categoria C1,Commodities,1.0,0.0,10.0,0.0,640.4972,0.0,1.0,0.0,355,2223.12,0.2881073446327684,promiscuous
1000076148,Categoria C1,Commodities,6.0,6.0,24.0,25.0,2522.8016000000002,2521.5456,2.0,2.0,59,1802.36,1.399721254355401,loyal
1000076166,Categoria C2,Commodities,1.0,0.0,3.0,0.0,283.542,0.0,1.0,0.0,315,7561.120000000001,0.03749999999999999,marginal
1000076174,Categoria C1,Commodities,1.0,2.0,5.0,4.0,545.7634,573.364,3.0,1.0,6,1802.36,0.30280487804878053,loyal
1000076174,Categoria C2,Commodities,1.0,2.0,12.0,24.0,724.5864000000001,1289.4096000000002,2.0,2.0,6,6427.58,0.11273082559843677,promiscuous
1000076177,Categoria T1,Productos Técnicos,12.0,2.0,60.0,11.0,17829.077,3080.34,2.0,1.0,14,0.0,,unknown_potential
1000076179,Categoria T1,Productos Técnicos,2.0,1.0,2.0,1.0,671.8344,329.3232,1.0,1.0,166,0.0,,unknown_potential
1000076182,Categoria C1,Commodities,1.0,1.0,10.0,15.0,1181.1424,1044.05,1.0,2.0,214,2223.12,0.5312994350282486,loyal
1000076182,Categoria T1,Productos Técnicos,0.0,1.0,0.0,1.0,0.0,367.6626,0.0,1.0,699,0.0,,churn_risk_silent
1000076197,Categoria C1,Commodities,3.0,2.0,27.0,25.0,2228.0812,1800.0364,3.0,2.0,145,2223.12,1.0022316384180792,loyal
1000076199,Categoria C1,Commodities,3.0,1.0,19.0,6.0,1424.6808,426.9772,2.0,1.0,6,2223.12,0.6408474576271187,loyal
1000076199,Categoria T1,Productos Técnicos,2.0,0.0,6.0,0.0,1850.2136,0.0,1.0,0.0,6,0.0,,unknown_potential
1000076201,Categoria C1,Commodities,4.0,7.0,26.0,22.0,2837.1784000000002,3313.014,2.0,2.0,27,1802.36,1.574146341463415,loyal
1000076211,Categoria C1,Commodities,0.0,2.0,0.0,11.0,0.0,1080.2856,0.0,4.0,462,3410.04,0.0,churn_risk_silent
1000076211,Categoria C2,Commodities,1.0,3.0,12.0,42.0,477.0288,1860.8896000000004,1.0,2.0,69,15539.86,0.03069711052737927,churn_risk_dropping
1000076218,Categoria C1,Commodities,2.0,2.0,30.0,20.0,2586.2296,1927.2377999999999,2.0,3.0,110,3410.04,0.7584162062615102,loyal
1000076218,Categoria C2,Commodities,0.0,2.0,0.0,24.0,0.0,771.6864,0.0,1.0,511,9674.34,0.0,churn_risk_silent
1000076224,Categoria C1,Commodities,1.0,0.0,1.0,0.0,128.7714,0.0,1.0,0.0,251,2223.12,0.057923728813559325,promiscuous
1000076224,Categoria C2,Commodities,1.0,0.0,6.0,0.0,567.0840000000001,0.0,1.0,0.0,312,6424.4400000000005,0.08826979472140763,promiscuous
1000076233,Categoria C1,Commodities,1.0,0.0,25.0,0.0,2214.642,0.0,2.0,0.0,96,4546.72,0.487085635359116,loyal
1000076233,Categoria C2,Commodities,4.0,4.0,264.0,240.0,8745.527999999998,7716.8640000000005,1.0,1.0,96,16095.64,0.5433476394849784,loyal
1000076267,Categoria C1,Commodities,3.0,3.0,15.0,15.0,1563.6572,1673.6828,3.0,3.0,52,2223.12,0.703361581920904,loyal
1000076267,Categoria T1,Productos Técnicos,1.0,0.0,9.0,0.0,2768.2868000000003,0.0,4.0,0.0,31,0.0,,unknown_potential
1000076283,Categoria C1,Commodities,2.0,2.0,20.0,20.0,2044.297,2014.5298,3.0,3.0,102,2223.12,0.9195621468926555,loyal
1000076285,Categoria C1,Commodities,8.0,9.0,51.0,45.0,4416.3786,4290.1192,2.0,2.0,27,2223.12,1.9865677966101696,loyal
1000076288,Categoria C1,Commodities,5.0,2.0,17.0,11.0,1795.9858,1261.4008000000001,2.0,1.0,94,2223.12,0.8078672316384181,loyal
1000076288,Categoria C2,Commodities,3.0,4.0,33.0,30.0,2104.7106000000003,1865.2856,2.0,2.0,94,17270.0,0.12187090909090911,promiscuous
1000076289,Categoria C1,Commodities,1.0,2.0,15.0,30.0,1148.2352,2194.2006,2.0,2.0,61,2223.12,0.516497175141243,loyal
1000076293,Categoria C2,Commodities,5.0,4.0,45.0,45.0,2776.074,2615.9968,2.0,2.0,66,6634.82,0.418409843823947,loyal
1000076293,Categoria T1,Productos Técnicos,3.0,1.0,6.0,1.0,3304.3162,1010.766,4.0,1.0,91,0.0,,unknown_potential
1000076295,Categoria C1,Commodities,3.0,3.0,17.0,15.0,2187.7636,1783.8968,2.0,2.0,61,2223.12,0.9840960451977403,loyal
1000076307,Categoria C1,Commodities,1.0,1.0,2.0,15.0,183.2504,800.6058,1.0,1.0,42,4546.72,0.040303867403314916,churn_risk_dropping
1000076307,Categoria T1,Productos Técnicos,7.0,4.0,56.0,20.0,15161.6784,5710.5296,1.0,1.0,42,0.0,,unknown_potential
1000076308,Categoria C1,Commodities,4.0,3.0,21.0,16.0,1856.2424,1282.9726,2.0,2.0,25,3410.04,0.5443462246777164,loyal
1000076309,Categoria C1,Commodities,2.0,5.0,20.0,41.0,1099.5024,2681.8112,1.0,2.0,28,3410.04,0.3224309392265194,churn_risk_dropping
1000076311,Categoria C1,Commodities,4.0,4.0,35.0,35.0,3687.5532000000003,3798.4894,2.0,1.0,116,1802.36,2.0459581881533104,loyal
1000076311,Categoria C2,Commodities,8.0,7.0,96.0,84.0,3180.192,2700.9024,1.0,1.0,13,19373.8,0.16414910858995138,promiscuous
1000076311,Categoria T1,Productos Técnicos,5.0,6.0,17.0,24.0,14021.4816,19649.2722,1.0,1.0,6,0.0,,unknown_potential
1000076314,Categoria C1,Commodities,2.0,2.0,12.0,16.0,1003.387,1501.1084,2.0,3.0,98,1802.36,0.5567073170731708,loyal
1000076319,Categoria C1,Commodities,7.0,5.0,25.0,19.0,2377.3882,1706.0248000000001,3.0,2.0,31,2223.12,1.0693926553672317,loyal
1000076321,Categoria C1,Commodities,4.0,2.0,30.0,29.0,2618.8542,2623.1246,2.0,2.0,54,3410.04,0.7679834254143647,loyal
1000076321,Categoria C2,Commodities,1.0,1.0,12.0,9.0,810.12,707.7560000000001,1.0,1.0,174,29409.24,0.02754644458680333,marginal
1000076332,Categoria C1,Commodities,2.0,0.0,13.0,0.0,1488.5798,0.0,3.0,0.0,88,2223.12,0.669590395480226,loyal
1000076332,Categoria C2,Commodities,2.0,0.0,6.0,0.0,567.084,0.0,1.0,0.0,88,11260.04,0.05036252091466815,promiscuous
1000076338,Categoria C1,Commodities,1.0,5.0,5.0,23.0,436.3344,1995.2188,2.0,2.0,332,1802.36,0.2420905923344948,churn_risk_dropping
1000076341,Categoria C2,Commodities,1.0,4.0,24.0,96.0,954.0576,3086.7456,1.0,1.0,332,6292.56,0.15161676646706584,churn_risk_dropping
1000076343,Categoria C1,Commodities,1.0,0.0,5.0,0.0,545.732,0.0,2.0,0.0,103,2223.12,0.24548022598870056,promiscuous
1000076390,Categoria C1,Commodities,1.0,1.0,10.0,5.0,861.3648000000001,573.364,3.0,1.0,69,2223.12,0.3874576271186441,loyal
1000076390,Categoria C2,Commodities,1.0,2.0,2.0,21.0,216.032,775.3602000000001,1.0,2.0,69,6424.4400000000005,0.03362658846529814,churn_risk_dropping
1000076390,Categoria T1,Productos Técnicos,1.0,0.0,3.0,0.0,989.1942000000001,0.0,2.0,0.0,286,0.0,,unknown_potential
1000076395,Categoria C1,Commodities,6.0,3.0,94.0,45.0,8257.5092,3739.6772,4.0,3.0,14,4546.72,1.816146408839779,loyal
1000076395,Categoria C2,Commodities,3.0,2.0,195.0,240.0,6562.914,7716.864,2.0,1.0,14,16095.64,0.40774483027701913,loyal
1000076396,Categoria C1,Commodities,2.0,0.0,7.0,0.0,773.8216000000001,0.0,2.0,0.0,62,2223.12,0.3480790960451978,loyal
1000076396,Categoria T1,Productos Técnicos,3.0,2.0,10.0,6.0,3289.307,1881.1426000000001,1.0,1.0,17,0.0,,unknown_potential
1000076403,Categoria C1,Commodities,0.0,2.0,0.0,30.0,0.0,1844.4360000000001,0.0,2.0,371,3410.04,0.0,churn_risk_silent
1000076403,Categoria C2,Commodities,1.0,0.0,12.0,0.0,810.12,0.0,1.0,0.0,90,7215.72,0.11227154046997388,promiscuous
1000076403,Categoria T1,Productos Técnicos,2.0,2.0,7.0,6.0,5266.6906,4745.356400000001,2.0,2.0,88,0.0,,unknown_potential
1000076410,Categoria C1,Commodities,7.0,5.0,126.0,74.0,9029.4154,6239.651,2.0,3.0,19,3410.04,2.647891344383057,loyal
1000076415,Categoria C1,Commodities,2.0,1.0,62.0,30.0,3408.4700000000003,1601.2116,1.0,1.0,161,2223.12,1.5331920903954803,loyal
1000076415,Categoria C2,Commodities,1.0,2.0,12.0,72.0,972.144,2315.0592,1.0,1.0,161,6424.4400000000005,0.15131964809384163,churn_risk_dropping
1000076433,Categoria T1,Productos Técnicos,2.0,3.0,8.0,12.0,4875.164,7640.6248,3.0,3.0,75,0.0,,unknown_potential
1000076447,Categoria C1,Commodities,1.0,1.0,15.0,15.0,1439.5016,1290.069,1.0,1.0,259,2223.12,0.6475141242937854,loyal
1000076452,Categoria C1,Commodities,2.0,2.0,14.0,16.0,1709.2904,1548.3026,3.0,3.0,39,2223.12,0.7688700564971752,loyal
1000076472,Categoria C1,Commodities,1.0,2.0,10.0,20.0,821.0472,1544.5974,2.0,3.0,192,2223.12,0.3693220338983051,loyal
1000076472,Categoria T1,Productos Técnicos,3.0,3.0,12.0,22.0,6439.8574,10706.3638,3.0,3.0,42,0.0,,unknown_potential
1000076487,Categoria C1,Commodities,4.0,2.0,20.0,15.0,1931.3512,1582.6856,3.0,3.0,28,2223.12,0.8687570621468927,loyal
1000076506,Categoria C1,Commodities,1.0,1.0,6.0,10.0,694.097,1009.7298000000001,2.0,2.0,297,2223.12,0.31221751412429377,loyal
1000076512,Categoria C1,Commodities,1.0,0.0,10.0,0.0,1181.1424,0.0,1.0,0.0,201,2223.12,0.5312994350282486,loyal
1000076512,Categoria T1,Productos Técnicos,0.0,1.0,0.0,3.0,0.0,886.8302000000001,0.0,1.0,684,0.0,,churn_risk_silent
1000076515,Categoria C1,Commodities,2.0,2.0,30.0,14.0,2154.1656,1054.6632,2.0,2.0,206,2223.12,0.9689830508474576,loyal
1000076537,Categoria C1,Commodities,7.0,2.0,19.0,5.0,1708.317,399.84759999999994,3.0,2.0,27,2223.12,0.7684322033898305,loyal
1000076537,Categoria C2,Commodities,5.0,2.0,31.0,12.0,1452.8780000000002,524.7568,2.0,1.0,27,7561.120000000001,0.1921511627906977,promiscuous
1000076537,Categoria T1,Productos Técnicos,6.0,6.0,12.0,11.0,3615.4588,3540.5698,4.0,3.0,12,0.0,,unknown_potential
1000076570,Categoria T1,Productos Técnicos,0.0,1.0,0.0,1.0,0.0,335.9172,0.0,1.0,630,0.0,,churn_risk_silent
1000076571,Categoria T1,Productos Técnicos,2.0,2.0,6.0,8.0,1850.2136,2418.6164,1.0,1.0,273,0.0,,unknown_potential
1000076579,Categoria C1,Commodities,8.0,7.0,79.0,63.0,6739.0052000000005,5091.981,4.0,3.0,33,2223.12,3.0313276836158196,loyal
1000076579,Categoria C2,Commodities,8.0,9.0,93.0,93.0,3183.96,3290.6886000000004,2.0,2.0,12,38075.64,0.08362196932211777,promiscuous
1000076579,Categoria T1,Productos Técnicos,8.0,15.0,23.0,31.0,8408.7944,13111.164200000001,5.0,6.0,42,0.0,,unknown_potential
1000076580,Categoria C1,Commodities,0.0,1.0,0.0,6.0,0.0,514.018,0.0,2.0,453,2223.12,0.0,churn_risk_silent
1000076580,Categoria T1,Productos Técnicos,3.0,2.0,9.0,6.0,2775.3518,1813.978,1.0,1.0,28,0.0,,unknown_potential
1000076593,Categoria C1,Commodities,3.0,2.0,18.0,10.0,2105.37,1261.4008,2.0,2.0,102,3410.04,0.6174033149171271,loyal
1000076598,Categoria C1,Commodities,1.0,0.0,2.0,0.0,177.1588,0.0,1.0,0.0,28,2223.12,0.07968926553672318,promiscuous
1000076598,Categoria T1,Productos Técnicos,3.0,3.0,12.0,8.0,6447.0794000000005,4355.7452,5.0,4.0,28,0.0,,unknown_potential
1000076624,Categoria C1,Commodities,0.0,1.0,0.0,25.0,0.0,2150.115,0.0,1.0,468,1802.36,0.0,churn_risk_silent
1000076626,Categoria C1,Commodities,3.0,0.0,14.0,0.0,1509.4608,0.0,3.0,0.0,6,1802.36,0.8374912891986064,loyal
1000076631,Categoria T1,Productos Técnicos,1.0,0.0,1.0,0.0,551.2270000000001,0.0,1.0,0.0,249,0.0,,unknown_potential
1000076633,Categoria T1,Productos Técnicos,2.0,3.0,2.0,7.0,1102.4540000000002,3458.7414,1.0,1.0,32,0.0,,churn_risk_dropping
1000076652,Categoria C1,Commodities,0.0,1.0,0.0,15.0,0.0,1290.069,0.0,2.0,396,3410.04,0.0,churn_risk_silent
1000076653,Categoria C1,Commodities,0.0,1.0,0.0,15.0,0.0,1290.069,0.0,1.0,375,2223.12,0.0,churn_risk_silent
1000076656,Categoria T1,Productos Técnicos,4.0,2.0,20.0,10.0,5824.8256,2855.2648,1.0,1.0,53,0.0,,unknown_potential
1000076664,Categoria T1,Productos Técnicos,0.0,1.0,0.0,3.0,0.0,710.111,0.0,1.0,488,0.0,,churn_risk_silent
1000076671,Categoria C1,Commodities,5.0,1.0,10.0,3.0,1462.0468,430.023,3.0,1.0,53,2223.12,0.6576553672316385,loyal
1000076675,Categoria C1,Commodities,4.0,3.0,63.0,45.0,5658.8138,4037.6946,2.0,2.0,74,2223.12,2.5454378531073445,loyal
1000076679,Categoria T1,Productos Técnicos,5.0,1.0,17.0,1.0,7505.2594,464.6572,3.0,1.0,63,0.0,,unknown_potential
1000076681,Categoria C1,Commodities,2.0,4.0,25.0,48.0,2188.8311999999996,4095.5962000000004,2.0,3.0,87,3410.04,0.641878453038674,loyal
1000076681,Categoria C2,Commodities,0.0,2.0,0.0,21.0,0.0,975.6294,0.0,2.0,523,9674.34,0.0,churn_risk_silent
1000076689,Categoria C2,Commodities,0.0,2.0,0.0,33.0,0.0,1261.3380000000002,0.0,2.0,525,9065.18,0.0,churn_risk_silent
1000076689,Categoria T1,Productos Técnicos,0.0,1.0,0.0,2.0,0.0,1080.8508,0.0,1.0,468,0.0,,churn_risk_silent
1000076691,Categoria C1,Commodities,2.0,1.0,8.0,4.0,886.1394,558.8572,2.0,4.0,201,2223.12,0.39860169491525427,loyal
1000076700,Categoria C2,Commodities,1.0,2.0,24.0,48.0,795.048,1543.3728,1.0,1.0,34,1086.44,0.7317919075144508,loyal
1000076701,Categoria C2,Commodities,1.0,0.0,12.0,0.0,397.524,0.0,1.0,0.0,283,4785.360000000001,0.08307086614173227,promiscuous
1000076715,Categoria T1,Productos Técnicos,0.0,1.0,0.0,4.0,0.0,1221.3971999999999,0.0,2.0,552,0.0,,churn_risk_silent
1000076744,Categoria C1,Commodities,2.0,2.0,30.0,30.0,2657.5704,2580.138,1.0,1.0,87,3410.04,0.7793370165745857,loyal
1000076744,Categoria C2,Commodities,1.0,1.0,12.0,12.0,810.12,786.3816,1.0,1.0,171,10914.64,0.07422324510932106,promiscuous
1000076744,Categoria T1,Productos Técnicos,6.0,7.0,21.0,30.0,8221.5248,7999.0244,4.0,2.0,49,0.0,,unknown_potential
1000076746,Categoria C1,Commodities,3.0,0.0,13.0,0.0,1497.8428,0.0,2.0,0.0,28,1802.36,0.8310452961672474,loyal
1000076747,Categoria C1,Commodities,1.0,0.0,5.0,0.0,689.1358,0.0,2.0,0.0,271,2223.12,0.3099858757062147,loyal
1000076747,Categoria C2,Commodities,3.0,4.0,48.0,48.0,2121.9492,2016.6650000000002,2.0,2.0,31,8484.28,0.25010362694300514,promiscuous
1000076747,Categoria T1,Productos Técnicos,1.0,0.0,6.0,0.0,1685.7718,0.0,1.0,0.0,297,0.0,,unknown_potential
1000076761,Categoria C1,Commodities,2.0,2.0,22.0,21.0,2387.3734000000004,2257.5972,2.0,2.0,54,3410.04,0.7001012891344385,loyal
1000076761,Categoria T1,Productos Técnicos,3.0,5.0,8.0,13.0,2824.3986,5209.8252,2.0,2.0,102,0.0,,unknown_potential
1000076767,Categoria C1,Commodities,2.0,1.0,30.0,10.0,2657.5704,1032.0552,1.0,1.0,42,2223.12,1.1954237288135594,loyal
1000076767,Categoria C2,Commodities,1.0,0.0,12.0,0.0,397.524,0.0,1.0,0.0,250,8484.28,0.046854182087342704,marginal
1000076769,Categoria C1,Commodities,1.0,1.0,6.0,5.0,644.5164,529.8435999999999,2.0,2.0,312,2223.12,0.28991525423728814,promiscuous
1000076769,Categoria C2,Commodities,1.0,0.0,9.0,0.0,441.4212,0.0,2.0,0.0,276,2565.38,0.17206854345165237,promiscuous
1000076771,Categoria T1,Productos Técnicos,0.0,4.0,0.0,4.0,0.0,2194.232,0.0,2.0,536,0.0,,churn_risk_silent
1000076773,Categoria C1,Commodities,1.0,1.0,3.0,2.0,290.3872,195.936,2.0,2.0,28,1802.36,0.16111498257839724,promiscuous
1000076778,Categoria C1,Commodities,2.0,2.0,40.0,40.0,2382.2552,2312.8612,1.0,1.0,83,3410.04,0.6986003683241253,loyal
1000076778,Categoria T1,Productos Técnicos,0.0,1.0,0.0,2.0,0.0,2021.532,0.0,1.0,563,0.0,,churn_risk_silent
1000076786,Categoria C1,Commodities,2.0,1.0,30.0,15.0,2642.781,1290.069,3.0,1.0,42,2223.12,1.188771186440678,loyal
1000076790,Categoria C1,Commodities,0.0,1.0,0.0,1.0,0.0,88.9562,0.0,1.0,462,1802.36,0.0,churn_risk_silent
1000076807,Categoria C1,Commodities,1.0,1.0,16.0,15.0,1148.4864,1079.4064,2.0,2.0,248,3410.04,0.33679558011049726,loyal
1000076807,Categoria C2,Commodities,1.0,2.0,24.0,24.0,874.5527999999999,887.4582000000001,1.0,1.0,248,7215.72,0.12120104438642296,promiscuous
1000076821,Categoria C1,Commodities,1.0,2.0,5.0,10.0,590.5712000000001,1146.728,1.0,1.0,117,2223.12,0.26564971751412436,promiscuous
1000076821,Categoria C2,Commodities,2.0,1.0,6.0,3.0,648.096,314.5652000000001,1.0,1.0,39,17731.579999999998,0.03655038073313264,marginal
1000076821,Categoria T1,Productos Técnicos,1.0,0.0,1.0,0.0,386.1258,0.0,1.0,0.0,62,0.0,,unknown_potential
1000076824,Categoria C1,Commodities,0.0,2.0,0.0,27.0,0.0,2452.8738,0.0,4.0,389,3410.04,0.0,churn_risk_silent
1000076868,Categoria T1,Productos Técnicos,1.0,0.0,2.0,0.0,1447.069,0.0,2.0,0.0,220,0.0,,unknown_potential
1000076903,Categoria C1,Commodities,8.0,6.0,75.0,60.0,6397.593000000001,4988.266799999999,1.0,1.0,53,3410.04,1.8761049723756908,loyal
1000076910,Categoria C1,Commodities,3.0,0.0,81.0,0.0,7172.3252,0.0,2.0,0.0,87,4546.72,1.5774723756906077,loyal
1000076910,Categoria T1,Productos Técnicos,2.0,1.0,5.0,3.0,1610.3804,906.989,1.0,1.0,213,0.0,,unknown_potential
1000076912,Categoria C1,Commodities,3.0,4.0,8.0,9.0,1154.9234,1290.069,3.0,1.0,234,2223.12,0.5195056497175141,loyal
1000076917,Categoria C1,Commodities,3.0,3.0,16.0,6.0,1461.2932,528.9644000000001,4.0,2.0,33,2223.12,0.657316384180791,loyal
1000076917,Categoria C2,Commodities,1.0,0.0,6.0,0.0,486.0720000000001,0.0,1.0,0.0,248,33453.56,0.014529754082973535,marginal
1000076917,Categoria T1,Productos Técnicos,8.0,8.0,18.0,11.0,7020.6946,3824.4572000000003,4.0,4.0,61,0.0,,unknown_potential
1000076919,Categoria C1,Commodities,2.0,4.0,30.0,25.0,2883.0224,2361.5626,2.0,3.0,69,2223.12,1.2968361581920904,loyal
1000076919,Categoria T1,Productos Técnicos,1.0,6.0,30.0,29.0,10025.706,9565.6646,2.0,2.0,69,0.0,,unknown_potential
1000076921,Categoria C1,Commodities,1.0,0.0,11.0,0.0,873.6107999999999,0.0,2.0,0.0,179,2223.12,0.39296610169491525,loyal
1000076921,Categoria T1,Productos Técnicos,3.0,5.0,5.0,7.0,3866.1877999999997,4294.1698,1.0,2.0,18,0.0,,unknown_potential
1000076923,Categoria T1,Productos Técnicos,2.0,3.0,20.0,30.0,7353.503200000002,14992.2754,1.0,2.0,199,0.0,,churn_risk_dropping
1000076925,Categoria T1,Productos Técnicos,0.0,1.0,0.0,1.0,0.0,335.9172,0.0,1.0,431,0.0,,churn_risk_silent
1000076935,Categoria C1,Commodities,1.0,2.0,6.0,12.0,439.7884,853.9544,1.0,1.0,207,2223.12,0.19782485875706216,promiscuous
1000076946,Categoria T1,Productos Técnicos,0.0,1.0,0.0,6.0,0.0,4005.6980000000003,0.0,2.0,385,0.0,,churn_risk_silent
1000076950,Categoria C1,Commodities,2.0,2.0,10.0,11.0,957.0720000000001,913.3317999999999,2.0,2.0,172,2223.12,0.4305084745762713,loyal
1000076950,Categoria C2,Commodities,1.0,0.0,6.0,0.0,405.06,0.0,1.0,0.0,263,3397.48,0.11922365988909427,promiscuous
1000076950,Categoria T1,Productos Técnicos,5.0,4.0,8.0,6.0,4774.840999999999,3614.0144,2.0,1.0,55,0.0,,unknown_potential
1000076997,Categoria C1,Commodities,4.0,4.0,60.0,45.0,5276.4246,3707.0526,2.0,3.0,47,3410.04,1.5473204419889504,loyal
1000077000,Categoria C1,Commodities,1.0,2.0,20.0,30.0,1502.804,2279.0748000000003,3.0,5.0,187,2223.12,0.6759887005649718,loyal
1000077000,Categoria C2,Commodities,0.0,1.0,0.0,12.0,0.0,786.3816,0.0,1.0,467,6634.82,0.0,churn_risk_silent
1000077002,Categoria T1,Productos Técnicos,4.0,4.0,4.0,4.0,1370.5472000000004,1343.6688,1.0,1.0,118,0.0,,unknown_potential
1000077018,Categoria C1,Commodities,2.0,2.0,19.0,25.0,1472.5030000000002,1955.6234000000002,4.0,4.0,115,2223.12,0.662358757062147,loyal
1000077018,Categoria C2,Commodities,3.0,2.0,33.0,27.0,1402.638,1168.551,2.0,2.0,47,10333.74,0.1357338195077484,promiscuous
1000077031,Categoria C1,Commodities,5.0,6.0,28.0,30.0,3461.7872,3756.382,2.0,2.0,7,2223.12,1.557175141242938,loyal
1000077036,Categoria C1,Commodities,1.0,3.0,6.0,17.0,574.2432,1601.3999999999999,2.0,3.0,168,2223.12,0.25830508474576275,churn_risk_dropping
1000077058,Categoria C1,Commodities,1.0,0.0,15.0,0.0,1067.2232,0.0,2.0,0.0,262,3410.04,0.3129650092081031,loyal
1000077058,Categoria T1,Productos Técnicos,1.0,1.0,5.0,3.0,1810.8066,906.989,2.0,1.0,82,0.0,,unknown_potential
1000077064,Categoria C1,Commodities,0.0,1.0,0.0,10.0,0.0,1032.0552,0.0,1.0,727,2223.12,0.0,churn_risk_silent
1000077064,Categoria C2,Commodities,1.0,2.0,12.0,24.0,397.524,771.6864,1.0,1.0,55,6424.4400000000005,0.06187683284457478,promiscuous
1000077080,Categoria C1,Commodities,1.0,0.0,2.0,0.0,234.715,0.0,2.0,0.0,164,2223.12,0.10557909604519775,promiscuous
1000077081,Categoria C1,Commodities,4.0,3.0,22.0,18.0,2445.5890000000004,2000.337,3.0,1.0,118,2223.12,1.1000706214689269,loyal
1000077081,Categoria C2,Commodities,1.0,0.0,3.0,0.0,283.542,0.0,1.0,0.0,332,12183.2,0.023273195876288656,marginal
1000077081,Categoria T1,Productos Técnicos,4.0,0.0,26.0,0.0,8017.9586,0.0,3.0,0.0,26,0.0,,unknown_potential
1000077082,Categoria C1,Commodities,1.0,0.0,15.0,0.0,1328.7852,0.0,1.0,0.0,279,3410.04,0.3896685082872928,loyal
