id_cliente,familia_h,purchase_days_total,months_active,mean_interpurchase_days,first_purchase,last_purchase,lifespan_days,recency_days,frequency_recent,frequency_baseline,expected_freq_recent,freq_drop_ratio,volume_recent,volume_baseline,expected_vol_recent,vol_drop_ratio,lifetime_volume,signal_absent,signal_drop_freq,signal_drop_volume,signal_anomaly_high,pattern
1000078393,Familia T2,2,2,377.0,2021-01-20,2022-02-01,377,1427,0.0,0.0,0.0,,0.0,0.0,0.0,,1176.6836,True,False,False,False,insufficient_history
1000078395,Familia T1,7,7,193.83333333333334,2021-02-08,2024-04-16,1163,622,0.0,0.0,0.0,,0.0,0.0,0.0,,4443.6338000000005,True,False,False,False,occasional_dormant
1000078395,Familia T2,2,2,512.0,2022-11-21,2024-04-16,512,622,0.0,0.0,0.0,,0.0,0.0,0.0,,927.9328,True,False,False,False,insufficient_history
1000078400,Familia T1,1,1,,2023-02-02,2023-02-02,0,1061,0.0,0.0,0.0,,0.0,0.0,0.0,,1684.61,True,False,False,False,insufficient_history
1000078409,Familia T1,7,7,226.33333333333334,2021-06-22,2025-03-11,1358,293,0.0,1.0,0.32727272727272727,0.0,0.0,1184.879,387.7785818181818,0.0,5565.4302,True,True,True,False,occasional_silent
1000078423,Familia T1,2,2,146.0,2021-02-10,2021-07-06,146,1637,0.0,0.0,0.0,,0.0,0.0,0.0,,2088.5396,True,False,False,False,insufficient_history
1000078423,Familia T2,3,3,73.0,2021-02-10,2021-07-06,146,1637,0.0,0.0,0.0,,0.0,0.0,0.0,,2259.6068,True,False,False,False,systematic_silent
1000078433,Familia T1,7,7,243.0,2021-09-29,2025-09-26,1458,94,0.0,2.0,0.6545454545454545,0.0,0.0,3818.7738,1249.7805163636363,0.0,11399.298999999999,True,True,True,False,occasional_silent
1000078440,Familia T1,39,28,36.86842105263158,2021-01-28,2024-11-29,1401,395,0.0,0.0,0.0,,0.0,0.0,0.0,,48729.5972,True,False,False,False,systematic_silent
1000078443,Familia T1,1,1,,2022-09-16,2022-09-16,0,1200,0.0,0.0,0.0,,0.0,0.0,0.0,,614.2782,True,False,False,False,insufficient_history
1000078444,Familia T1,1,1,,2021-03-31,2021-03-31,0,1734,0.0,0.0,0.0,,0.0,0.0,0.0,,319.7462,True,False,False,False,insufficient_history
1000078445,Familia T1,1,1,,2022-08-05,2022-08-05,0,1242,0.0,0.0,0.0,,0.0,0.0,0.0,,562.7508,True,False,False,False,insufficient_history
1000078445,Familia T2,1,1,,2022-08-05,2022-08-05,0,1242,0.0,0.0,0.0,,0.0,0.0,0.0,,457.1212,True,False,False,False,insufficient_history
1000078451,Familia T1,22,19,82.66666666666667,2021-01-28,2025-10-30,1736,60,1.0,6.0,1.9636363636363636,0.5092592592592593,1409.9856,7078.9102,2316.7342472727273,0.6086091236661447,26404.291400000002,False,False,False,False,systematic_active
1000078451,Familia T2,6,6,270.0,2021-01-28,2024-10-09,1350,446,0.0,0.0,0.0,,0.0,0.0,0.0,,4043.7862,True,False,False,False,occasional_dormant
1000078462,Familia T1,11,11,162.3,2021-01-21,2025-07-02,1623,180,0.0,1.0,0.32727272727272727,0.0,0.0,2038.6764,667.2031854545455,0.0,19924.2106,True,True,True,False,occasional_silent
1000078463,Familia T1,4,4,363.3333333333333,2022-04-01,2025-03-26,1090,278,0.0,1.0,0.32727272727272727,0.0,0.0,3296.7174,1078.9256945454545,0.0,11244.7796,True,True,True,False,occasional_silent
1000078463,Familia T2,6,6,261.6,2022-04-01,2025-10-30,1308,60,1.0,1.0,0.32727272727272727,3.0555555555555554,1763.9264,3031.5758,992.1520800000001,1.7778790525742787,12420.6154,False,False,False,False,occasional_active
1000078464,Familia T1,11,11,151.6,2021-03-25,2025-05-19,1516,224,0.0,1.0,0.32727272727272727,0.0,0.0,548.2126000000001,179.41503272727275,0.0,19756.88,True,True,True,False,occasional_silent
1000078464,Familia T2,9,8,159.875,2021-11-17,2025-05-19,1279,224,0.0,1.0,0.32727272727272727,0.0,0.0,3819.9984,1250.1812945454544,0.0,22076.4608,True,True,True,False,occasional_silent
1000078465,Familia T1,11,9,140.0,2021-04-15,2025-02-13,1400,319,0.0,2.0,0.6545454545454545,0.0,0.0,1073.1264,351.20500363636364,0.0,5803.222400000001,True,True,True,False,occasional_silent
1000078467,Familia T1,2,2,34.0,2021-01-21,2021-02-24,34,1769,0.0,0.0,0.0,,0.0,0.0,0.0,,639.4924,True,False,False,False,insufficient_history
1000078468,Familia T1,32,30,55.96774193548387,2021-02-02,2025-11-03,1735,56,1.0,4.0,1.309090909090909,0.7638888888888888,1075.0418,2687.6516,879.5950690909091,1.2222008032754113,25153.3782,False,False,False,False,systematic_active
1000078469,Familia T1,5,5,175.0,2024-01-22,2025-12-22,700,7,1.0,1.0,0.32727272727272727,3.0555555555555554,2398.4576,2398.4576,784.9497600000001,3.0555555555555554,11851.1764,False,False,False,True,occasional_spike
1000078469,Familia T2,3,3,268.0,2024-04-12,2025-09-30,536,90,0.0,1.0,0.32727272727272727,0.0,0.0,4746.612400000001,1553.4367854545458,0.0,12502.4752,True,True,True,False,occasional_silent
1000078475,Familia T1,6,4,299.8,2021-03-17,2025-04-24,1499,249,0.0,2.0,0.6545454545454545,0.0,0.0,1062.1678000000002,347.6185527272728,0.0,2902.2706000000003,True,True,True,False,occasional_silent
1000078475,Familia T2,11,10,163.8,2021-06-07,2025-12-01,1638,28,2.0,2.0,0.6545454545454545,3.0555555555555554,2736.9496,2553.2596,835.6122327272727,3.275382399641445,11959.8832,False,False,False,True,occasional_spike
1000078481,Familia T1,46,29,34.75555555555555,2021-01-15,2025-04-28,1564,245,0.0,5.0,1.6363636363636362,0.0,0.0,4308.6452,1410.1020654545455,0.0,31794.1642,True,True,True,False,systematic_silent
1000078481,Familia T2,26,17,62.08,2021-01-27,2025-04-28,1552,245,0.0,5.0,1.6363636363636362,0.0,0.0,2756.135,902.0078181818183,0.0,15062.234600000002,True,True,True,False,systematic_silent
1000078484,Familia T1,5,4,334.25,2021-04-06,2024-12-03,1337,391,0.0,0.0,0.0,,0.0,0.0,0.0,,2255.9016,True,False,False,False,occasional_dormant
1000078484,Familia T2,4,3,422.3333333333333,2021-04-06,2024-09-24,1267,461,0.0,0.0,0.0,,0.0,0.0,0.0,,2579.7926,True,False,False,False,occasional_dormant
1000078490,Familia T1,5,5,245.5,2021-10-13,2024-06-21,982,556,0.0,0.0,0.0,,0.0,0.0,0.0,,3151.9948,True,False,False,False,occasional_dormant
1000078493,Familia T1,14,13,119.84615384615384,2021-06-07,2025-09-12,1558,108,0.0,3.0,0.9818181818181818,0.0,0.0,8894.6466,2910.975250909091,0.0,30352.967,True,True,True,False,occasional_silent
1000078493,Familia T2,10,9,160.66666666666666,2021-06-07,2025-05-23,1446,220,0.0,2.0,0.6545454545454545,0.0,0.0,2485.5612,813.4563927272727,0.0,11868.415,True,True,True,False,occasional_silent
1000078495,Familia T1,2,2,60.0,2025-10-02,2025-12-01,60,28,2.0,0.0,0.0,,2261.3966,0.0,0.0,,2261.3966,False,False,False,False,insufficient_history
1000078495,Familia T2,2,2,60.0,2025-10-02,2025-12-01,60,28,2.0,0.0,0.0,,1819.0334,0.0,0.0,,1819.0334,False,False,False,False,insufficient_history
1000078496,Familia T1,8,8,205.57142857142858,2021-02-04,2025-01-13,1439,350,0.0,1.0,0.32727272727272727,0.0,0.0,592.4552,193.89442909090909,0.0,3883.0182,True,True,True,False,occasional_silent
1000078496,Familia T2,6,6,264.6,2021-05-31,2025-01-13,1323,350,0.0,1.0,0.32727272727272727,0.0,0.0,713.0626000000001,233.36594181818185,0.0,3480.376,True,True,True,False,occasional_silent
1000078502,Familia T1,4,3,340.6666666666667,2021-07-09,2024-04-26,1022,612,0.0,0.0,0.0,,0.0,0.0,0.0,,3211.4664000000002,True,False,False,False,occasional_dormant
1000078502,Familia T2,2,2,846.0,2021-07-09,2023-11-02,846,788,0.0,0.0,0.0,,0.0,0.0,0.0,,1464.8414,True,False,False,False,insufficient_history
1000078513,Familia T1,17,17,100.5,2021-03-10,2025-08-04,1608,147,0.0,3.0,0.9818181818181818,0.0,0.0,3004.5404,983.3041309090909,0.0,21841.7772,True,True,True,False,occasional_silent
1000078518,Familia T1,2,2,28.0,2021-09-22,2021-10-20,28,1531,0.0,0.0,0.0,,0.0,0.0,0.0,,1731.7728,True,False,False,False,insufficient_history
1000078518,Familia T2,2,2,28.0,2021-09-22,2021-10-20,28,1531,0.0,0.0,0.0,,0.0,0.0,0.0,,874.7726,True,False,False,False,insufficient_history
1000078521,Familia T2,1,1,,2022-09-22,2022-09-22,0,1194,0.0,0.0,0.0,,0.0,0.0,0.0,,1144.3102,True,False,False,False,insufficient_history
1000078523,Familia T1,18,16,78.17647058823529,2021-03-05,2024-10-24,1329,431,0.0,0.0,0.0,,0.0,0.0,0.0,,16406.029,True,False,False,False,systematic_silent
1000078523,Familia T2,1,1,,2021-10-26,2021-10-26,0,1525,0.0,0.0,0.0,,0.0,0.0,0.0,,467.5146,True,False,False,False,insufficient_history
1000078533,Familia T1,5,5,93.0,2024-11-14,2025-11-21,372,38,1.0,3.0,0.9818181818181818,1.0185185185185186,3686.2972,6319.407,2068.169563636364,1.78239602052675,10811.8992,False,False,False,False,occasional_active
1000078533,Familia T2,4,4,124.0,2024-11-14,2025-11-21,372,38,1.0,2.0,0.6545454545454545,1.5277777777777777,2204.908,3086.8712,1010.2487563636364,2.1825396825396823,7155.9658,False,False,False,True,occasional_spike
1000078535,Familia T1,23,22,78.0,2021-02-15,2025-10-28,1716,62,1.0,3.0,0.9818181818181818,1.0185185185185186,1944.0367999999999,4014.2074000000002,1313.7406036363636,1.4797721822854604,23994.9694,False,False,False,False,systematic_active
1000078535,Familia T2,23,22,78.0,2021-02-15,2025-10-28,1716,62,1.0,4.0,1.309090909090909,0.7638888888888888,904.006,5104.3212,1670.50512,0.5411572758304386,27904.6148,False,False,False,False,systematic_active
1000078566,Familia T1,8,8,215.14285714285714,2021-02-22,2025-04-08,1506,265,0.0,1.0,0.32727272727272727,0.0,0.0,2809.6092,919.5084654545454,0.0,21997.584,True,True,True,False,occasional_silent
1000078569,Familia T2,1,1,,2021-05-21,2021-05-21,0,1683,0.0,0.0,0.0,,0.0,0.0,0.0,,447.7326,True,False,False,False,insufficient_history
1000078575,Familia T1,8,8,245.28571428571428,2021-01-26,2025-10-09,1717,81,1.0,2.0,0.6545454545454545,1.5277777777777777,893.8638000000001,2923.3086,956.7191781818182,0.9343011203127854,7843.845600000001,False,False,False,False,occasional_active
1000078575,Familia T2,5,5,413.25,2021-03-31,2025-10-09,1653,81,1.0,0.0,0.0,,673.4358,0.0,0.0,,4601.827,False,False,False,False,occasional_active
1000078576,Familia T1,1,1,,2024-06-05,2024-06-05,0,572,0.0,0.0,0.0,,0.0,0.0,0.0,,1097.116,True,False,False,False,insufficient_history
1000078584,Familia T1,2,2,437.0,2021-10-11,2022-12-22,437,1103,0.0,0.0,0.0,,0.0,0.0,0.0,,1683.6680000000001,True,False,False,False,insufficient_history
1000078584,Familia T2,2,2,437.0,2021-10-11,2022-12-22,437,1103,0.0,0.0,0.0,,0.0,0.0,0.0,,1350.5768,True,False,False,False,insufficient_history
1000078590,Familia T1,2,2,402.0,2021-09-28,2022-11-04,402,1151,0.0,0.0,0.0,,0.0,0.0,0.0,,1731.7728,True,False,False,False,insufficient_history
1000078590,Familia T2,3,3,654.0,2021-09-28,2025-04-28,1308,245,0.0,1.0,0.32727272727272727,0.0,0.0,859.5122000000001,281.29490181818187,0.0,1985.7674000000002,True,True,True,False,occasional_silent
1000078593,Familia T1,26,24,66.48,2021-06-04,2025-12-22,1662,7,2.0,3.0,0.9818181818181818,2.037037037037037,1439.0620000000001,2158.5930000000003,706.4486181818182,2.037037037037037,17317.4454,False,False,False,True,systematic_spike
1000078596,Familia T1,2,2,866.0,2021-11-11,2024-03-26,866,643,0.0,0.0,0.0,,0.0,0.0,0.0,,6200.4637999999995,True,False,False,False,insufficient_history
1000078596,Familia T2,2,2,866.0,2021-11-11,2024-03-26,866,643,0.0,0.0,0.0,,0.0,0.0,0.0,,4564.5552,True,False,False,False,insufficient_history
1000078609,Familia T1,21,20,84.7,2021-01-25,2025-09-15,1694,105,0.0,4.0,1.309090909090909,0.0,0.0,5465.0444,1788.5599854545453,0.0,23809.9606,True,True,True,False,systematic_silent
1000078609,Familia T2,3,3,51.0,2021-01-25,2021-05-07,102,1697,0.0,0.0,0.0,,0.0,0.0,0.0,,2618.0064,True,False,False,False,systematic_silent
1000078612,Familia T1,1,1,,2021-04-27,2021-04-27,0,1707,0.0,0.0,0.0,,0.0,0.0,0.0,,450.6214,True,False,False,False,insufficient_history
1000078612,Familia T2,1,1,,2021-05-04,2021-05-04,0,1700,0.0,0.0,0.0,,0.0,0.0,0.0,,467.5146,True,False,False,False,insufficient_history
1000078619,Familia T1,2,2,908.0,2022-04-13,2024-10-07,908,448,0.0,0.0,0.0,,0.0,0.0,0.0,,2569.0224,True,False,False,False,insufficient_history
1000078623,Familia T1,4,4,395.3333333333333,2022-02-14,2025-05-15,1186,228,0.0,1.0,0.32727272727272727,0.0,0.0,876.3426,286.8030327272727,0.0,3324.3494,True,True,True,False,occasional_silent
1000078625,Familia T1,1,1,,2023-05-25,2023-05-25,0,949,0.0,0.0,0.0,,0.0,0.0,0.0,,990.9526,True,False,False,False,insufficient_history
1000078632,Familia T1,2,2,731.0,2021-01-11,2023-01-12,731,1082,0.0,0.0,0.0,,0.0,0.0,0.0,,1704.549,True,False,False,False,insufficient_history
1000078632,Familia T2,1,1,,2021-01-11,2021-01-11,0,1813,0.0,0.0,0.0,,0.0,0.0,0.0,,883.0622000000001,True,False,False,False,insufficient_history
1000078633,Familia T1,32,30,55.096774193548384,2021-03-24,2025-11-26,1708,33,1.0,6.0,1.9636363636363636,0.5092592592592593,1843.1486,10137.333,3317.6726181818185,0.5555546951495471,49864.832800000004,False,False,False,False,systematic_active
1000078633,Familia T2,1,1,,2021-11-16,2021-11-16,0,1504,0.0,0.0,0.0,,0.0,0.0,0.0,,363.612,True,False,False,False,insufficient_history
1000078656,Familia T1,6,6,73.0,2021-01-28,2022-01-28,365,1431,0.0,0.0,0.0,,0.0,0.0,0.0,,2257.3146,True,False,False,False,systematic_silent
1000078656,Familia T2,3,3,35.0,2021-03-24,2021-06-02,70,1671,0.0,0.0,0.0,,0.0,0.0,0.0,,2037.0122000000001,True,False,False,False,systematic_silent
1000078674,Familia T1,3,3,451.5,2021-10-27,2024-04-17,903,621,0.0,0.0,0.0,,0.0,0.0,0.0,,5266.3138,True,False,False,False,occasional_dormant
1000078678,Familia T1,12,11,110.36363636363636,2021-10-25,2025-02-20,1214,312,0.0,2.0,0.6545454545454545,0.0,0.0,4381.713,1434.0151636363635,0.0,29325.0252,True,True,True,False,occasional_silent
1000078679,Familia T1,12,12,151.72727272727272,2021-03-08,2025-10-02,1669,88,1.0,2.0,0.6545454545454545,1.5277777777777777,4362.402,1612.5783999999999,527.7529309090909,8.26599293818314,19705.6038,False,False,False,True,occasional_spike
1000078687,Familia T1,1,1,,2023-10-05,2023-10-05,0,816,0.0,0.0,0.0,,0.0,0.0,0.0,,889.1852,True,False,False,False,insufficient_history
1000078695,Familia T1,38,32,47.567567567567565,2021-02-16,2025-12-12,1760,17,3.0,5.0,1.6363636363636362,1.8333333333333335,4110.888,2687.683,879.6053454545455,4.673559592655334,31554.7392,False,False,False,True,systematic_spike
1000078714,Familia T2,1,1,,2021-07-14,2021-07-14,0,1629,0.0,0.0,0.0,,0.0,0.0,0.0,,731.934,True,False,False,False,insufficient_history
1000078721,Familia T1,5,5,162.25,2024-02-08,2025-11-18,649,41,1.0,2.0,0.6545454545454545,1.5277777777777777,548.2126000000001,1096.4252000000001,358.8300654545455,1.527777777777778,2988.3066000000003,False,False,False,False,occasional_active
1000078721,Familia T2,6,6,129.8,2024-02-08,2025-11-18,649,41,1.0,2.0,0.6545454545454545,1.5277777777777777,881.9632,881.9632,288.6425018181818,3.055555555555556,4790.3212,False,False,False,True,occasional_spike
1000078731,Familia T1,4,3,410.3333333333333,2021-07-13,2024-11-25,1231,399,0.0,0.0,0.0,,0.0,0.0,0.0,,9940.580600000001,True,False,False,False,occasional_dormant
1000078735,Familia T1,7,6,213.5,2021-03-01,2024-09-02,1281,483,0.0,0.0,0.0,,0.0,0.0,0.0,,5189.4466,True,False,False,False,occasional_dormant
1000078753,Familia T1,27,23,68.5,2021-02-05,2025-12-22,1781,7,2.0,6.0,1.9636363636363636,1.0185185185185186,2150.0836,4568.982599999999,1495.3033963636362,1.4378912033696274,23955.4054,False,False,False,False,systematic_active
1000078757,Familia T1,1,1,,2025-01-08,2025-01-08,0,355,0.0,1.0,0.32727272727272727,0.0,0.0,1085.3410000000001,355.20250909090913,0.0,1085.3410000000001,True,True,True,False,insufficient_history
1000078761,Familia T1,20,16,76.42105263157895,2021-11-08,2025-10-30,1452,60,1.0,5.0,1.6363636363636362,0.6111111111111112,987.4044,6477.2862000000005,2119.83912,0.46579213992427876,20685.5036,False,False,True,False,systematic_deterioration
1000078761,Familia T2,1,1,,2025-03-28,2025-03-28,0,276,0.0,1.0,0.32727272727272727,0.0,0.0,778.406,254.75105454545454,0.0,778.406,True,True,True,False,insufficient_history
1000078795,Familia T1,3,3,663.0,2021-10-05,2025-05-23,1326,220,0.0,1.0,0.32727272727272727,0.0,0.0,4381.681600000001,1434.0048872727275,0.0,12922.670000000002,True,True,True,False,occasional_silent
1000078795,Familia T2,4,4,442.0,2021-10-05,2025-05-23,1326,220,0.0,1.0,0.32727272727272727,0.0,0.0,2342.7226,766.7092145454545,0.0,8802.0794,True,True,True,False,occasional_silent
1000078796,Familia T1,1,1,,2021-02-19,2021-02-19,0,1774,0.0,0.0,0.0,,0.0,0.0,0.0,,1228.5564,True,False,False,False,insufficient_history
1000078797,Familia T1,38,27,23.27027027027027,2021-01-13,2023-05-24,861,950,0.0,0.0,0.0,,0.0,0.0,0.0,,62317.3192,True,False,False,False,systematic_silent
1000078799,Familia T1,13,12,140.08333333333334,2021-04-21,2025-11-27,1681,32,3.0,2.0,0.6545454545454545,4.583333333333333,4256.8038,2957.88,968.0334545454546,4.397372611464967,18500.252,False,False,False,True,occasional_spike
1000078799,Familia T2,2,2,48.0,2025-10-10,2025-11-27,48,32,2.0,0.0,0.0,,2355.4395999999997,0.0,0.0,,2355.4395999999997,False,False,False,False,insufficient_history
1000078810,Familia T1,3,3,733.0,2021-11-23,2025-11-28,1466,31,1.0,0.0,0.0,,214.619,0.0,0.0,,797.3716,False,False,False,False,occasional_active
1000078813,Familia T1,39,33,45.3421052631579,2021-01-20,2025-10-09,1723,81,1.0,7.0,2.290909090909091,0.4365079365079365,1382.3536,8294.2158,2714.4706254545454,0.5092534754427563,44859.139,False,True,False,False,systematic_deterioration
1000078813,Familia T2,40,31,44.17948717948718,2021-01-20,2025-10-09,1723,81,1.0,6.0,1.9636363636363636,0.5092592592592593,385.8432,5739.5118,1878.38568,0.20541212814186274,48115.7586,False,False,True,False,systematic_deterioration
1000078816,Familia T1,1,1,,2025-10-02,2025-10-02,0,88,1.0,0.0,0.0,,1404.8046,0.0,0.0,,1404.8046,False,False,False,False,insufficient_history
1000078816,Familia T2,1,1,,2025-10-02,2025-10-02,0,88,1.0,0.0,0.0,,1356.009,0.0,0.0,,1356.009,False,False,False,False,insufficient_history
1000078817,Familia T1,2,2,130.0,2021-09-27,2022-02-04,130,1424,0.0,0.0,0.0,,0.0,0.0,0.0,,6969.5126,True,False,False,False,insufficient_history
1000078824,Familia T1,21,20,72.5,2021-12-13,2025-12-02,1450,27,3.0,4.0,1.309090909090909,2.2916666666666665,2764.77,5880.2465999999995,1924.4443418181816,1.4366588525952864,34530.3602,False,False,False,False,systematic_active
1000078824,Familia T2,14,14,105.61538461538461,2021-12-13,2025-09-16,1373,104,0.0,3.0,0.9818181818181818,0.0,0.0,1929.2788,631.4003345454546,0.0,14114.8966,True,True,True,False,occasional_silent
1000078839,Familia T1,4,4,499.6666666666667,2021-04-15,2025-05-23,1499,220,0.0,2.0,0.6545454545454545,0.0,0.0,1443.3952000000002,472.3838836363637,0.0,6302.8906,True,True,True,False,occasional_silent
1000078850,Familia T1,15,15,96.0,2021-07-13,2025-03-18,1344,286,0.0,2.0,0.6545454545454545,0.0,0.0,4154.2828,1359.5834618181818,0.0,27414.6492,True,True,True,False,occasional_silent
1000078857,Familia T1,1,1,,2022-03-25,2022-03-25,0,1375,0.0,0.0,0.0,,0.0,0.0,0.0,,511.6002,True,False,False,False,insufficient_history
1000078857,Familia T2,1,1,,2022-03-25,2022-03-25,0,1375,0.0,0.0,0.0,,0.0,0.0,0.0,,415.5476,True,False,False,False,insufficient_history
1000078880,Familia T1,1,1,,2021-12-15,2021-12-15,0,1475,0.0,0.0,0.0,,0.0,0.0,0.0,,846.6382,True,False,False,False,insufficient_history
1000078889,Familia T1,4,3,121.66666666666667,2021-02-24,2022-02-24,365,1404,0.0,0.0,0.0,,0.0,0.0,0.0,,4033.9579999999996,True,False,False,False,occasional_dormant
1000078897,Familia T1,3,3,473.5,2022-03-23,2024-10-25,947,430,0.0,0.0,0.0,,0.0,0.0,0.0,,3733.5856,True,False,False,False,occasional_dormant
1000078897,Familia T2,7,7,188.83333333333334,2022-03-24,2025-04-30,1133,243,0.0,1.0,0.32727272727272727,0.0,0.0,1874.1404,613.35504,0.0,5966.942,True,True,True,False,occasional_silent
1000078900,Familia T2,1,1,,2021-09-22,2021-09-22,0,1559,0.0,0.0,0.0,,0.0,0.0,0.0,,519.4502,True,False,False,False,insufficient_history
1000078909,Familia T1,2,2,204.0,2021-11-16,2022-06-08,204,1300,0.0,0.0,0.0,,0.0,0.0,0.0,,1502.804,True,False,False,False,insufficient_history
1000078915,Familia T1,2,2,231.0,2025-02-12,2025-10-01,231,89,1.0,1.0,0.32727272727272727,3.0555555555555554,927.9014,927.9014,303.6768218181818,3.055555555555556,1855.8028,False,False,False,True,insufficient_history
1000078917,Familia T1,6,6,293.0,2021-09-22,2025-09-26,1465,94,0.0,2.0,0.6545454545454545,0.0,0.0,8247.9008,2699.312989090909,0.0,21222.569199999998,True,True,True,False,occasional_silent
1000078921,Familia T1,32,29,56.58064516129032,2021-01-15,2025-11-04,1754,55,2.0,4.0,1.309090909090909,1.5277777777777777,5653.5072,12437.7284,4070.5292945454544,1.3888874863462475,119058.7206,False,False,False,False,systematic_active
1000078921,Familia T2,31,29,58.46666666666667,2021-01-15,2025-11-04,1754,55,2.0,4.0,1.309090909090909,1.5277777777777777,13673.6952,25967.643,8498.501345454546,1.6089537018563191,200929.41640000002,False,False,False,False,systematic_active
1000078930,Familia T1,7,7,217.83333333333334,2021-02-18,2024-09-17,1307,468,0.0,0.0,0.0,,0.0,0.0,0.0,,7898.7642,True,False,False,False,occasional_dormant
1000078940,Familia T1,25,23,73.79166666666667,2021-02-03,2025-12-10,1771,19,1.0,4.0,1.309090909090909,0.7638888888888888,493.7022,2982.4662,976.0798472727272,0.5058010380804987,20621.8558,False,False,False,False,systematic_active
1000078940,Familia T2,10,8,37.22222222222222,2021-02-03,2022-01-04,335,1455,0.0,0.0,0.0,,0.0,0.0,0.0,,6504.6669999999995,True,False,False,False,systematic_silent
1000078946,Familia T1,17,16,107.4375,2021-02-01,2025-10-17,1719,73,1.0,2.0,0.6545454545454545,1.5277777777777777,1862.0513999999998,2783.6414,911.0099127272728,2.043941974709817,24185.3162,False,False,False,True,occasional_spike
1000078946,Familia T2,15,15,122.78571428571429,2021-02-01,2025-10-17,1719,73,1.0,2.0,0.6545454545454545,1.5277777777777777,1186.6688,1977.7604,647.26704,1.8333527379982149,18414.1532,False,False,False,False,occasional_active
1000078951,Familia T1,1,1,,2025-10-22,2025-10-22,0,68,1.0,0.0,0.0,,498.1296,0.0,0.0,,498.1296,False,False,False,False,insufficient_history
1000078954,Familia T1,3,3,199.5,2021-01-29,2022-03-04,399,1396,0.0,0.0,0.0,,0.0,0.0,0.0,,1889.6834000000001,True,False,False,False,occasional_dormant
1000078954,Familia T2,3,3,199.5,2021-01-29,2022-03-04,399,1396,0.0,0.0,0.0,,0.0,0.0,0.0,,2573.3869999999997,True,False,False,False,occasional_dormant
1000078957,Familia T1,35,33,50.588235294117645,2021-01-27,2025-10-13,1720,77,1.0,7.0,2.290909090909091,0.4365079365079365,1158.5658,7445.9134,2436.8443854545458,0.4754369244566646,28587.345,False,True,True,False,systematic_deterioration
1000078957,Familia T2,5,5,362.0,2021-07-08,2025-06-25,1448,187,0.0,1.0,0.32727272727272727,0.0,0.0,673.4358,220.3971709090909,0.0,2938.2236000000003,True,True,True,False,occasional_silent
1000078969,Familia T1,5,5,310.0,2021-02-01,2024-06-25,1240,552,0.0,0.0,0.0,,0.0,0.0,0.0,,2964.631,True,False,False,False,occasional_dormant
1000078969,Familia T2,2,2,548.0,2021-02-01,2022-08-03,548,1244,0.0,0.0,0.0,,0.0,0.0,0.0,,913.0806,True,False,False,False,insufficient_history
1000079002,Familia T1,1,1,,2025-06-05,2025-06-05,0,207,0.0,1.0,0.32727272727272727,0.0,0.0,429.238,140.47789090909092,0.0,429.238,True,True,True,False,insufficient_history
1000079013,Familia T1,1,1,,2021-05-27,2021-05-27,0,1677,0.0,0.0,0.0,,0.0,0.0,0.0,,319.7462,True,False,False,False,insufficient_history
1000079013,Familia T2,1,1,,2021-05-27,2021-05-27,0,1677,0.0,0.0,0.0,,0.0,0.0,0.0,,519.4502,True,False,False,False,insufficient_history
1000079021,Familia T1,14,14,132.6153846153846,2021-03-03,2025-11-21,1724,38,1.0,2.0,0.6545454545454545,1.5277777777777777,1855.7714,2783.6728000000003,911.0201890909092,2.0370255480856483,20513.2746,False,False,False,True,occasional_spike
1000079021,Familia T2,6,6,276.8,2021-07-22,2025-05-06,1384,237,0.0,2.0,0.6545454545454545,0.0,0.0,2139.1878,700.0978254545455,0.0,5443.912200000001,True,True,True,False,occasional_silent
1000079024,Familia T1,12,11,125.72727272727273,2021-03-22,2025-01-03,1383,360,0.0,1.0,0.32727272727272727,0.0,0.0,9008.1576,2948.1243054545457,0.0,50245.7148,True,True,True,False,occasional_silent
1000079028,Familia T1,7,6,182.83333333333334,2022-09-15,2025-09-16,1097,104,0.0,4.0,1.309090909090909,0.0,0.0,1938.5732000000003,634.4421381818182,0.0,3986.1672000000003,True,True,True,False,occasional_silent
1000079033,Familia T1,9,8,97.75,2021-02-03,2023-03-27,782,1008,0.0,0.0,0.0,,0.0,0.0,0.0,,12660.574200000001,True,False,False,False,occasional_dormant
1000079039,Familia T1,9,8,121.75,2023-01-26,2025-09-26,974,94,0.0,1.0,0.32727272727272727,0.0,0.0,822.3346,269.12768727272726,0.0,6734.044,True,True,True,False,occasional_silent
1000079039,Familia T2,8,7,96.85714285714286,2023-01-26,2024-12-04,678,390,0.0,0.0,0.0,,0.0,0.0,0.0,,8595.7186,True,False,False,False,occasional_dormant
1000079048,Familia T1,4,4,129.66666666666666,2022-01-03,2023-01-27,389,1067,0.0,0.0,0.0,,0.0,0.0,0.0,,10384.356800000001,True,False,False,False,occasional_dormant
1000079048,Familia T2,1,1,,2023-01-27,2023-01-27,0,1067,0.0,0.0,0.0,,0.0,0.0,0.0,,2090.3922,True,False,False,False,insufficient_history
1000079051,Familia T1,12,12,142.1818181818182,2021-07-19,2025-10-30,1564,60,1.0,1.0,0.32727272727272727,3.0555555555555554,904.5712,904.5712,296.04148363636364,3.0555555555555554,9839.0644,False,False,False,True,occasional_spike
1000079051,Familia T2,1,1,,2024-09-12,2024-09-12,0,473,0.0,0.0,0.0,,0.0,0.0,0.0,,1192.5720000000001,True,False,False,False,insufficient_history
